date,scheme,block,chainage_m,elevation_m,pipe_diameter_mm,pipe_material,pipe_length_m,flow_lps,expected_pressure_m,measured_pressure_m,number_of_offtakes,irrigation_duration_hr,pressure_difference_m,estimated_head_loss_m,hydraulic_status
2024-01-25,Runyenjes East,D,1620.8,1182.4,63,PVC,436.3,5.03,36.92,32.99,11,1.86,-3.93,3.93,Normal
2024-01-25,Embu Green,H,382.2,1089.9,40,PVC,579.1,2.58,37.69,34.87,11,5.43,-2.82,2.82,Normal
2024-01-25,Runyenjes East,F,3128.5,1275.0,40,PVC,315.1,5.43,38.22,37.91,4,7.87,-0.31,0.31,Normal
2024-01-26,Mwea Smallholder,E,841.2,1045.5,63,HDPE,415.8,6.49,47.98,47.35,8,6.97,-0.63,0.63,Normal
2024-01-26,Runyenjes East,H,3462.2,1162.6,50,PVC,264.7,2.6,37.75,31.86,2,4.68,-5.89,5.89,Normal
2024-01-26,Embu Green,H,3565.8,996.1,75,HDPE,261.8,5.84,52.68,56.43,8,4.21,3.75,0.0,High Pressure
2024-01-26,Kibugu-Nguviu,A,289.7,1210.2,50,PVC,186.0,6.61,43.31,37.83,6,7.43,-5.48,5.48,Normal
2024-01-26,Kibugu-Nguviu,B,4724.6,1285.6,50,PVC,625.3,0.5,33.87,33.88,3,5.01,0.01,0.0,Normal
2024-01-27,Embu Green,F,4613.6,1009.1,50,PVC,545.8,10.09,49.13,43.2,2,1.64,-5.93,5.93,Normal
2024-01-27,Embu Green,H,3640.4,1330.8,75,GI,764.6,6.32,26.51,23.98,9,5.12,-2.53,2.53,Normal
2024-01-27,Mwea Smallholder,E,1153.5,1190.1,75,PVC,438.1,4.71,39.81,32.38,9,7.82,-7.43,7.43,Normal
2024-01-27,Mwea Smallholder,H,4504.2,1309.3,32,HDPE,410.8,7.28,36.96,35.43,1,1.99,-1.53,1.53,Normal
2024-01-27,Embu Green,H,3217.3,1037.9,50,HDPE,381.9,2.84,48.05,49.2,7,4.54,1.15,0.0,Normal
2024-01-27,Embu Green,G,3939.0,1136.6,32,HDPE,539.0,3.84,40.58,41.08,5,3.69,0.5,0.0,Normal
2024-01-27,Embu Green,G,4209.8,1168.7,40,PVC,180.2,2.36,41.55,34.79,11,4.37,-6.76,6.76,Normal
2024-01-27,Embu Green,B,4066.0,1207.4,90,GI,784.4,3.96,33.8,36.08,3,7.88,2.28,0.0,Normal
2024-01-27,Mwea Smallholder,D,4758.4,1125.7,40,HDPE,779.6,2.55,39.33,41.97,1,7.64,2.64,0.0,Normal
2024-01-27,Runyenjes East,C,726.2,1037.9,50,GI,507.5,8.49,39.39,34.85,6,0.51,-4.54,4.54,Normal
2024-01-28,Runyenjes East,F,847.2,1317.6,75,HDPE,777.6,5.13,32.22,32.95,8,4.74,0.73,0.0,Normal
2024-01-28,Embu Green,C,3521.1,1181.9,50,GI,327.6,5.03,42.1,29.5,7,2.87,-12.6,12.6,Normal
2024-01-28,Kibugu-Nguviu,F,3987.7,1244.1,32,PVC,202.1,7.88,42.97,44.06,6,0.9,1.09,0.0,Normal
2024-01-28,Mwea Smallholder,C,3229.9,1142.3,25,HDPE,710.4,2.81,40.92,37.11,8,1.41,-3.81,3.81,Normal
2024-01-28,Runyenjes East,A,3689.0,1003.6,40,PVC,507.2,5.22,47.24,44.67,3,6.7,-2.57,2.57,Normal
2024-01-29,Mwea Smallholder,F,4605.5,991.5,75,HDPE,235.2,7.5,55.05,45.28,1,3.77,-9.77,9.77,Normal
2024-01-29,Runyenjes East,F,3454.0,1286.0,25,PVC,400.3,4.08,37.81,26.4,11,7.8,-11.41,11.41,Normal
2024-01-29,Mwea Smallholder,E,1988.1,1058.3,63,PVC,400.8,7.83,48.84,47.41,4,1.1,-1.43,1.43,Normal
2024-01-29,Kibugu-Nguviu,C,3749.6,1163.7,90,GI,698.1,3.14,39.05,40.11,3,5.69,1.06,0.0,Normal
2024-01-29,Runyenjes East,E,3041.5,1040.5,63,HDPE,351.8,5.59,45.16,35.3,10,7.25,-9.86,9.86,Normal
2024-01-30,Kibugu-Nguviu,H,4423.8,1132.3,50,PVC,506.9,5.34,37.69,35.47,1,3.58,-2.22,2.22,Normal
2024-01-30,Kibugu-Nguviu,D,2564.8,1322.8,40,PVC,777.1,3.03,28.03,32.15,4,6.33,4.12,0.0,Normal
2024-01-30,Runyenjes East,A,673.5,1040.0,32,PVC,608.8,3.2,44.76,46.92,8,7.16,2.16,0.0,Normal
2024-01-30,Embu Green,E,4416.2,1164.8,75,PVC,261.5,5.51,40.17,40.08,4,3.6,-0.09,0.09,Normal
2024-01-30,Mwea Smallholder,A,4934.4,1127.6,40,GI,401.3,4.84,44.09,46.32,1,4.96,2.23,0.0,Normal
2024-01-30,Mwea Smallholder,C,1185.8,1277.4,32,PVC,385.0,4.71,38.85,34.85,9,7.24,-4.0,4.0,Normal
2024-01-30,Runyenjes East,G,4681.4,1277.4,50,PVC,514.9,3.42,33.95,36.17,3,3.64,2.22,0.0,Normal
2024-01-30,Kibugu-Nguviu,A,750.7,1260.9,50,PVC,303.0,2.17,37.78,35.78,1,2.1,-2.0,2.0,Normal
2024-01-31,Mwea Smallholder,F,2449.4,1119.8,40,GI,158.4,5.36,46.25,50.62,7,1.68,4.37,0.0,High Pressure
2024-01-31,Mwea Smallholder,D,2865.3,1097.0,63,GI,585.6,5.34,43.89,41.01,11,1.0,-2.88,2.88,Normal
2024-01-31,Kibugu-Nguviu,G,3582.8,1078.9,50,HDPE,593.8,4.35,43.26,42.97,10,4.04,-0.29,0.29,Normal
2024-01-31,Kibugu-Nguviu,F,4512.9,1081.8,63,HDPE,93.7,3.81,47.1,50.91,10,2.26,3.81,0.0,High Pressure
2024-01-31,Runyenjes East,E,3926.9,1251.3,32,HDPE,164.5,8.19,38.08,40.81,3,6.56,2.73,0.0,Normal
2024-01-31,Kibugu-Nguviu,H,3803.8,1299.2,25,HDPE,144.2,6.1,41.31,43.96,3,2.45,2.65,0.0,Normal
2024-01-31,Embu Green,B,1629.3,990.7,40,HDPE,31.7,3.46,51.44,53.76,7,5.37,2.32,0.0,High Pressure
2024-01-31,Mwea Smallholder,G,1110.9,1011.3,40,PVC,504.3,4.37,46.02,34.58,9,3.63,-11.44,11.44,Normal
2024-02-01,Kibugu-Nguviu,A,462.5,1257.8,90,PVC,566.8,9.53,34.07,32.2,3,4.88,-1.87,1.87,Normal
2024-02-01,Embu Green,B,1816.6,1212.5,40,GI,267.5,3.27,39.54,42.55,5,5.26,3.01,0.0,Normal
2024-02-01,Embu Green,C,4007.4,1013.4,63,PVC,372.2,4.83,45.38,39.39,10,2.16,-5.99,5.99,Normal
2024-02-02,Embu Green,E,2773.6,1016.4,50,PVC,789.8,3.29,48.06,53.33,6,3.8,5.27,0.0,High Pressure
2024-02-02,Runyenjes East,C,3819.6,1071.5,50,PVC,476.6,6.23,43.45,47.93,4,1.75,4.48,0.0,Normal
2024-02-02,Mwea Smallholder,G,1361.5,1159.3,32,HDPE,451.3,4.38,41.9,39.8,8,4.83,-2.1,2.1,Normal
2024-02-02,Kibugu-Nguviu,E,4667.7,1150.6,50,HDPE,183.3,5.28,44.57,46.46,9,0.67,1.89,0.0,Normal
2024-02-02,Embu Green,B,2865.3,1267.0,63,HDPE,721.1,7.54,32.74,34.49,8,6.91,1.75,0.0,Normal
2024-02-03,Embu Green,B,730.1,1138.8,40,PVC,565.7,3.06,43.24,42.15,3,7.17,-1.09,1.09,Normal
2024-02-03,Embu Green,E,2252.8,1307.6,40,GI,179.9,8.3,40.62,34.09,1,2.64,-6.53,6.53,Normal
2024-02-03,Kibugu-Nguviu,B,3700.8,1147.1,90,HDPE,565.8,7.39,40.5,47.68,8,3.83,7.18,0.0,Normal
2024-02-03,Embu Green,B,2419.1,1142.0,32,PVC,87.9,5.58,45.88,45.26,10,2.58,-0.62,0.62,Normal
2024-02-03,Kibugu-Nguviu,E,1788.2,1326.6,50,HDPE,559.8,4.8,30.44,32.75,7,3.78,2.31,0.0,Normal
2024-02-03,Kibugu-Nguviu,H,3049.1,1311.2,32,PVC,98.5,4.46,40.84,45.7,8,2.69,4.86,0.0,Normal
2024-02-03,Runyenjes East,G,4121.2,1220.3,50,GI,421.3,6.51,42.59,44.75,8,7.25,2.16,0.0,Normal
2024-02-03,Runyenjes East,G,1834.5,1220.7,40,PVC,263.2,8.31,34.06,35.25,10,6.61,1.19,0.0,Normal
2024-02-04,Embu Green,G,2806.6,1256.7,25,GI,382.5,2.45,38.18,29.79,8,2.19,-8.39,8.39,Normal
2024-02-04,Kibugu-Nguviu,C,2278.8,1294.0,90,PVC,75.3,2.4,37.82,32.23,9,2.54,-5.59,5.59,Normal
2024-02-04,Embu Green,E,1357.6,1077.6,75,PVC,436.1,4.02,43.72,40.55,10,6.09,-3.17,3.17,Normal
2024-02-04,Mwea Smallholder,F,563.0,1014.6,50,PVC,255.7,6.81,49.52,45.76,5,3.85,-3.76,3.76,Normal
2024-02-04,Embu Green,H,4960.9,1192.3,25,HDPE,681.6,2.08,32.26,31.68,8,6.35,-0.58,0.58,Normal
2024-02-04,Runyenjes East,A,3600.0,1279.8,40,HDPE,213.6,7.94,36.87,25.72,6,3.01,-11.15,11.15,Normal
2024-02-04,Kibugu-Nguviu,B,4828.1,1142.2,63,GI,74.5,3.29,43.4,49.11,5,1.12,5.71,0.0,Normal
2024-02-04,Kibugu-Nguviu,E,417.2,1315.8,50,PVC,264.0,2.46,33.66,31.43,7,3.45,-2.23,2.23,Normal
2024-02-04,Mwea Smallholder,A,1643.0,1158.1,32,GI,455.9,6.6,32.94,33.07,7,5.48,0.13,0.0,Normal
2024-02-05,Kibugu-Nguviu,C,848.2,1045.3,40,PVC,97.1,5.01,45.18,47.02,4,3.9,1.84,0.0,Normal
2024-02-05,Runyenjes East,G,2477.6,1106.5,40,HDPE,604.9,3.42,44.95,44.73,1,4.51,-0.22,0.22,Normal
2024-02-05,Mwea Smallholder,D,4903.3,1300.6,75,PVC,212.8,9.0,34.1,32.29,9,4.44,-1.81,1.81,Normal
2024-02-05,Runyenjes East,C,750.0,1173.9,63,PVC,149.8,4.2,43.62,43.09,3,5.29,-0.53,0.53,Normal
2024-02-05,Embu Green,B,579.7,1336.5,90,HDPE,664.0,3.85,29.94,30.77,11,1.77,0.83,0.0,Normal
2024-02-05,Runyenjes East,A,4173.3,1192.0,25,HDPE,402.1,2.7,39.86,38.38,3,2.43,-1.48,1.48,Normal
2024-02-06,Runyenjes East,C,4307.8,1030.3,32,GI,176.8,2.88,54.07,51.87,9,5.27,-2.2,2.2,High Pressure
2024-02-06,Embu Green,C,1501.4,1078.0,25,PVC,358.9,6.85,51.33,48.59,6,7.29,-2.74,2.74,Normal
2024-02-06,Runyenjes East,A,3596.5,1117.3,63,PVC,374.7,4.84,40.52,46.28,10,2.79,5.76,0.0,Normal
2024-02-06,Kibugu-Nguviu,E,1599.5,976.2,63,PVC,515.0,4.84,45.92,50.26,8,5.17,4.34,0.0,High Pressure
2024-02-06,Kibugu-Nguviu,F,918.5,1214.9,75,GI,608.7,2.38,37.72,26.43,2,0.94,-11.29,11.29,Normal
2024-02-06,Runyenjes East,H,987.0,983.0,63,PVC,615.5,7.08,50.99,55.36,1,6.37,4.37,0.0,High Pressure
2024-02-07,Mwea Smallholder,G,4795.2,1254.1,40,PVC,278.6,4.0,40.78,34.41,7,1.36,-6.37,6.37,Normal
2024-02-07,Embu Green,F,3908.0,1092.6,90,PVC,431.8,4.29,45.12,43.5,7,3.3,-1.62,1.62,Normal
2024-02-07,Embu Green,D,1729.5,1027.0,32,PVC,99.0,3.22,53.63,48.15,6,1.81,-5.48,5.48,Normal
2024-02-07,Runyenjes East,H,2929.3,1027.1,40,PVC,206.7,3.13,45.9,47.04,3,6.18,1.14,0.0,Normal
2024-02-07,Embu Green,B,1284.9,1135.3,40,PVC,672.1,5.34,46.83,45.31,7,1.24,-1.52,1.52,Normal
2024-02-07,Runyenjes East,C,1754.4,955.8,50,PVC,400.6,7.16,49.31,46.36,4,1.66,-2.95,2.95,Normal
2024-02-08,Runyenjes East,F,178.5,1273.3,40,HDPE,420.3,2.98,38.62,40.31,2,3.21,1.69,0.0,Normal
2024-02-08,Mwea Smallholder,B,173.3,1312.1,50,PVC,494.9,3.85,33.72,28.32,8,1.45,-5.4,5.4,Normal
2024-02-08,Mwea Smallholder,B,1808.4,1179.0,40,PVC,363.5,3.22,39.77,50.76,4,1.04,10.99,0.0,High Pressure
2024-02-08,Embu Green,A,536.2,1214.9,25,PVC,108.6,6.93,45.93,47.53,3,3.54,1.6,0.0,Normal
2024-02-08,Embu Green,H,1414.2,1173.3,40,HDPE,226.7,6.02,40.51,34.81,6,6.48,-5.7,5.7,Normal
2024-02-08,Runyenjes East,C,4168.4,1329.9,40,HDPE,86.4,4.13,39.19,43.1,5,4.41,3.91,0.0,Normal
2024-02-09,Kibugu-Nguviu,C,2390.1,1101.6,32,PVC,338.1,6.52,43.16,46.06,11,7.41,2.9,0.0,Normal
2024-02-09,Embu Green,F,2832.0,1330.7,50,PVC,302.3,4.16,35.11,40.14,10,3.41,5.03,0.0,Normal
2024-02-09,Mwea Smallholder,A,3375.8,1206.3,75,HDPE,557.6,2.06,33.66,31.24,5,4.96,-2.42,2.42,Normal
2024-02-09,Runyenjes East,G,2913.3,1169.3,40,PVC,512.4,3.33,41.41,40.46,10,2.27,-0.95,0.95,Normal
2024-02-09,Runyenjes East,E,2349.9,1333.0,32,PVC,499.7,5.29,33.39,38.18,2,7.19,4.79,0.0,Normal
2024-02-09,Kibugu-Nguviu,D,407.9,1152.2,75,PVC,148.7,2.2,47.8,53.37,9,6.71,5.57,0.0,High Pressure
2024-02-09,Mwea Smallholder,B,1992.8,1076.9,75,PVC,796.6,7.01,38.56,37.98,6,7.28,-0.58,0.58,Normal
2024-02-09,Kibugu-Nguviu,B,1016.0,955.0,75,PVC,162.4,3.14,52.54,45.07,2,4.12,-7.47,7.47,Normal
2024-02-09,Mwea Smallholder,A,2846.8,1028.0,32,PVC,268.1,5.08,46.15,44.79,11,6.2,-1.36,1.36,Normal
2024-02-09,Embu Green,C,2711.9,1297.3,63,PVC,665.3,7.0,31.74,17.76,9,6.23,-13.98,13.98,Normal
2024-02-09,Mwea Smallholder,B,1093.6,1340.4,63,HDPE,286.4,4.97,35.24,26.07,2,7.81,-9.17,9.17,Normal
2024-02-09,Runyenjes East,F,702.9,1213.7,75,PVC,246.6,7.36,40.61,33.74,7,1.83,-6.87,6.87,Normal
2024-02-09,Kibugu-Nguviu,C,133.5,1167.1,40,HDPE,339.6,5.29,40.19,38.08,6,7.58,-2.11,2.11,Normal
2024-02-10,Embu Green,B,3651.4,975.7,90,PVC,420.3,5.74,46.08,44.16,3,5.15,-1.92,1.92,Normal
2024-02-10,Kibugu-Nguviu,A,2956.7,1174.6,50,PVC,536.7,4.88,38.01,39.58,6,1.92,1.57,0.0,Normal
2024-02-10,Runyenjes East,A,3172.1,1338.8,40,PVC,272.2,1.39,38.25,29.42,11,6.09,-8.83,8.83,Normal
2024-02-10,Runyenjes East,A,664.6,1342.8,25,HDPE,723.0,5.4,30.42,19.85,2,5.8,-10.57,10.57,Normal
2024-02-10,Kibugu-Nguviu,B,3778.5,1023.7,50,PVC,108.3,3.13,46.4,50.91,7,5.97,4.51,0.0,High Pressure
2024-02-10,Runyenjes East,E,687.7,1001.7,63,PVC,673.5,8.65,44.66,39.54,10,4.98,-5.12,5.12,Normal
2024-02-10,Mwea Smallholder,A,4674.6,1268.5,40,PVC,396.7,5.56,37.66,30.02,2,6.02,-7.64,7.64,Normal
2024-02-10,Embu Green,G,3170.1,1341.5,32,PVC,576.8,6.39,29.92,31.7,4,2.55,1.78,0.0,Normal
2024-02-10,Runyenjes East,B,1707.3,1089.2,63,PVC,199.1,3.97,41.07,40.99,9,2.87,-0.08,0.08,Normal
2024-02-10,Embu Green,F,4356.9,1183.0,50,PVC,664.7,5.27,34.97,36.42,5,3.14,1.45,0.0,Normal
2024-02-10,Mwea Smallholder,H,1615.6,1094.2,50,PVC,294.6,4.89,43.95,41.59,11,7.98,-2.36,2.36,Normal
2024-02-11,Kibugu-Nguviu,D,2075.5,970.6,32,HDPE,532.0,3.69,51.29,46.93,4,1.66,-4.36,4.36,Normal
2024-02-11,Runyenjes East,D,1162.1,1306.9,25,PVC,655.4,3.4,33.01,26.8,4,4.2,-6.21,6.21,Normal
2024-02-11,Kibugu-Nguviu,E,23.2,1063.2,50,PVC,367.9,7.95,44.82,48.88,11,6.08,4.06,0.0,Normal
2024-02-11,Runyenjes East,B,3894.8,1187.1,40,HDPE,370.5,4.64,35.57,34.96,10,6.06,-0.61,0.61,Normal
2024-02-11,Embu Green,C,1968.3,962.5,40,HDPE,509.5,6.88,44.68,33.88,6,5.28,-10.8,10.8,Normal
2024-02-11,Kibugu-Nguviu,A,72.6,1125.3,63,PVC,98.9,3.19,45.35,45.85,2,3.78,0.5,0.0,Normal
2024-02-11,Embu Green,D,4983.4,1211.9,50,PVC,143.1,6.65,44.34,45.74,1,2.49,1.4,0.0,Normal
2024-02-12,Kibugu-Nguviu,H,523.6,978.8,63,PVC,634.5,5.85,53.84,60.66,8,4.98,6.82,0.0,High Pressure
2024-02-12,Mwea Smallholder,F,4755.0,1055.1,50,GI,259.0,6.64,48.8,43.71,10,6.36,-5.09,5.09,Normal
2024-02-12,Embu Green,A,4628.8,1268.4,32,PVC,626.6,3.85,31.96,38.19,4,0.51,6.23,0.0,Normal
2024-02-12,Mwea Smallholder,B,3925.6,1280.3,63,GI,711.8,5.54,29.23,31.93,9,7.91,2.7,0.0,Normal
2024-02-12,Kibugu-Nguviu,B,4606.7,1089.4,32,HDPE,719.4,5.77,40.41,35.2,2,1.53,-5.21,5.21,Normal
2024-02-12,Mwea Smallholder,B,3428.9,993.4,63,PVC,245.8,7.72,56.96,56.91,4,1.27,-0.05,0.05,High Pressure
2024-02-12,Runyenjes East,G,4580.3,1342.8,75,PVC,239.1,6.62,41.07,40.82,6,1.76,-0.25,0.25,Normal
2024-02-12,Embu Green,A,1545.2,1070.8,40,PVC,758.5,7.31,43.62,44.06,10,6.02,0.44,0.0,Normal
2024-02-12,Embu Green,A,1353.8,1037.6,90,HDPE,695.2,7.95,44.87,48.66,7,7.56,3.79,0.0,Normal
2024-02-12,Embu Green,B,1971.3,1136.0,40,HDPE,463.1,7.31,39.92,38.69,6,7.09,-1.23,1.23,Normal
2024-02-12,Runyenjes East,E,559.5,962.8,90,PVC,389.0,3.74,47.49,53.41,6,1.55,5.92,0.0,High Pressure
2024-02-13,Runyenjes East,H,1387.6,1335.9,75,PVC,210.0,8.81,35.9,30.66,5,7.52,-5.24,5.24,Normal
2024-02-13,Mwea Smallholder,G,322.8,1295.2,50,PVC,695.8,4.7,34.2,36.99,1,6.1,2.79,0.0,Normal
2024-02-13,Runyenjes East,A,1738.4,1240.2,90,HDPE,720.3,0.5,38.41,31.75,4,1.92,-6.66,6.66,Normal
2024-02-13,Kibugu-Nguviu,A,4481.2,1258.1,40,PVC,651.5,4.37,34.95,40.26,6,5.91,5.31,0.0,Normal
2024-02-13,Runyenjes East,E,2177.7,1266.2,25,PVC,609.6,6.98,32.09,33.08,6,1.71,0.99,0.0,Normal
2024-02-13,Mwea Smallholder,F,433.9,1091.9,63,PVC,641.4,6.82,34.77,24.13,6,2.17,-10.64,10.64,Normal
2024-02-13,Kibugu-Nguviu,F,3017.5,986.3,32,HDPE,415.3,3.79,48.82,35.99,10,4.67,-12.83,12.83,Normal
2024-02-13,Mwea Smallholder,C,4166.6,987.7,90,HDPE,37.5,8.81,54.09,46.93,11,2.44,-7.16,7.16,Normal
2024-02-13,Embu Green,A,190.2,1106.6,90,HDPE,354.8,3.66,43.73,43.12,5,4.46,-0.61,0.61,Normal
2024-02-13,Embu Green,B,253.2,1162.6,50,GI,45.8,4.41,45.91,40.63,11,6.53,-5.28,5.28,Normal
2024-02-14,Runyenjes East,C,2896.7,1040.6,40,PVC,667.5,4.33,40.64,38.64,2,7.62,-2.0,2.0,Normal
2024-02-14,Runyenjes East,E,3110.3,1315.3,50,HDPE,149.0,6.16,33.09,34.51,5,2.28,1.42,0.0,Normal
2024-02-14,Runyenjes East,B,1575.3,1268.1,75,PVC,548.5,5.58,28.21,18.4,4,1.03,-9.81,9.81,Normal
2024-02-14,Runyenjes East,B,1478.9,1039.4,63,PVC,700.3,5.19,46.13,41.69,11,6.04,-4.44,4.44,Normal
2024-02-14,Runyenjes East,H,4819.6,1178.3,50,PVC,567.3,3.52,41.06,37.94,2,5.66,-3.12,3.12,Normal
2024-02-15,Kibugu-Nguviu,B,1012.8,1286.9,63,HDPE,652.9,1.2,27.65,29.26,10,2.56,1.61,0.0,Normal
2024-02-15,Embu Green,B,4565.6,1187.2,50,PVC,329.6,10.06,39.36,24.56,2,1.51,-14.8,14.8,Normal
2024-02-15,Mwea Smallholder,B,665.2,1333.2,50,HDPE,705.3,7.6,33.21,31.65,4,0.51,-1.56,1.56,Normal
2024-02-15,Runyenjes East,F,3156.9,1254.5,50,PVC,82.3,4.52,38.14,32.18,2,6.03,-5.96,5.96,Normal
2024-02-15,Runyenjes East,A,3522.5,1009.3,32,PVC,677.0,7.5,40.27,38.69,8,2.86,-1.58,1.58,Normal
2024-02-16,Embu Green,C,4151.2,1337.1,75,PVC,320.5,3.91,31.36,28.24,8,5.12,-3.12,3.12,Normal
2024-02-16,Embu Green,H,2286.8,1279.6,75,PVC,32.7,6.95,38.3,33.64,11,8.0,-4.66,4.66,Normal
2024-02-16,Kibugu-Nguviu,H,4177.3,1053.3,40,PVC,698.3,4.71,36.53,36.96,9,1.19,0.43,0.0,Normal
2024-02-16,Kibugu-Nguviu,H,2247.5,1243.0,25,PVC,363.5,7.01,31.01,29.94,6,3.92,-1.07,1.07,Normal
2024-02-16,Kibugu-Nguviu,G,4554.8,1141.6,90,PVC,71.3,3.15,50.17,45.26,6,7.51,-4.91,4.91,Normal
2024-02-16,Mwea Smallholder,D,2333.9,1330.1,50,PVC,484.0,6.53,33.8,33.04,4,6.43,-0.76,0.76,Normal
2024-02-17,Runyenjes East,E,1165.5,1056.3,25,HDPE,367.9,2.18,44.57,46.91,9,0.97,2.34,0.0,Normal
2024-02-17,Embu Green,F,467.8,1343.1,75,GI,376.3,2.57,34.43,36.74,11,7.31,2.31,0.0,Normal
2024-02-17,Runyenjes East,F,4843.6,1065.3,63,PVC,319.2,3.79,46.06,44.9,4,7.29,-1.16,1.16,Normal
2024-02-17,Kibugu-Nguviu,G,2506.3,1266.4,40,PVC,573.2,5.39,37.18,39.31,4,5.06,2.13,0.0,Normal
2024-02-17,Kibugu-Nguviu,B,2482.3,979.1,50,PVC,291.0,4.47,49.04,46.08,11,0.54,-2.96,2.96,Normal
2024-02-17,Embu Green,C,51.3,1144.0,50,PVC,95.7,2.58,43.53,35.94,6,1.9,-7.59,7.59,Normal
2024-02-18,Kibugu-Nguviu,E,1742.9,1115.5,40,PVC,245.3,6.07,46.61,42.65,8,2.21,-3.96,3.96,Normal
2024-02-18,Kibugu-Nguviu,D,4014.4,1088.1,90,HDPE,564.5,6.17,46.05,36.91,10,7.53,-9.14,9.14,Normal
2024-02-18,Mwea Smallholder,F,1144.6,1116.4,63,HDPE,711.5,5.6,44.83,40.27,2,6.62,-4.56,4.56,Normal
2024-02-18,Kibugu-Nguviu,G,1353.1,1159.4,50,PVC,413.6,9.13,46.14,48.2,11,4.39,2.06,0.0,Normal
2024-02-18,Kibugu-Nguviu,A,2132.6,1211.2,75,PVC,488.3,2.63,37.99,33.55,6,4.47,-4.44,4.44,Normal
2024-02-18,Kibugu-Nguviu,E,1675.3,1055.6,63,PVC,95.1,5.38,50.25,50.7,6,3.13,0.45,0.0,High Pressure
2024-02-18,Runyenjes East,C,941.7,1230.8,32,PVC,186.5,6.63,40.14,38.12,10,5.73,-2.02,2.02,Normal
2024-02-19,Embu Green,H,2649.8,1116.9,50,PVC,661.3,5.03,38.93,35.06,4,1.43,-3.87,3.87,Normal
2024-02-19,Embu Green,H,692.1,977.8,90,GI,156.4,3.53,50.31,46.84,9,2.82,-3.47,3.47,Normal
2024-02-19,Kibugu-Nguviu,A,3246.3,1321.2,50,HDPE,523.6,5.79,37.71,34.28,7,0.82,-3.43,3.43,Normal
2024-02-19,Mwea Smallholder,G,2267.2,1343.1,25,GI,617.6,4.96,28.08,19.01,8,4.05,-9.07,9.07,Normal
2024-02-19,Embu Green,H,4928.3,1109.6,75,HDPE,31.6,5.09,46.79,48.5,6,1.66,1.71,0.0,Normal
2024-02-19,Embu Green,A,3532.6,1143.8,25,PVC,353.4,8.95,41.52,43.46,11,7.62,1.94,0.0,Normal
2024-02-20,Embu Green,A,4388.5,1153.5,40,PVC,472.5,6.3,34.51,34.07,11,4.11,-0.44,0.44,Normal
2024-02-20,Embu Green,E,4778.9,1230.7,32,PVC,175.6,5.91,38.25,30.8,2,3.04,-7.45,7.45,Normal
2024-02-20,Mwea Smallholder,H,1624.5,1096.8,75,PVC,590.7,8.03,43.58,41.45,6,1.65,-2.13,2.13,Normal
2024-02-20,Kibugu-Nguviu,C,3888.6,1217.0,40,PVC,727.6,3.41,35.21,33.99,11,1.95,-1.22,1.22,Normal
2024-02-20,Runyenjes East,H,1169.8,1253.9,50,GI,553.7,4.95,34.85,31.0,10,6.89,-3.85,3.85,Normal
2024-02-20,Embu Green,A,3635.4,1010.8,75,PVC,352.4,6.44,49.29,39.14,3,6.69,-10.15,10.15,Normal
2024-02-20,Embu Green,G,4349.8,1249.2,40,PVC,44.8,9.03,45.4,44.48,5,2.45,-0.92,0.92,Normal
2024-02-20,Mwea Smallholder,D,4499.4,1218.8,50,GI,133.0,4.8,41.28,42.55,5,1.14,1.27,0.0,Normal
2024-02-20,Mwea Smallholder,E,3753.0,1279.5,32,PVC,706.4,5.55,28.63,27.48,7,4.16,-1.15,1.15,Normal
2024-02-20,Runyenjes East,B,3382.4,1241.8,50,HDPE,537.4,1.89,38.81,36.0,8,4.23,-2.81,2.81,Normal
2024-02-20,Embu Green,D,2821.7,1139.3,32,HDPE,385.6,7.03,39.81,38.16,4,6.85,-1.65,1.65,Normal
2024-02-20,Embu Green,E,2903.8,1274.2,25,HDPE,392.4,8.74,36.09,44.48,8,5.53,8.39,0.0,Normal
2024-02-20,Embu Green,D,3199.9,1243.6,50,PVC,410.6,6.95,37.69,41.17,1,2.99,3.48,0.0,Normal
2024-02-20,Embu Green,A,2938.4,1345.9,50,PVC,261.0,6.2,30.45,29.72,10,0.5,-0.73,0.73,Normal
2024-02-21,Runyenjes East,D,4944.0,981.3,40,HDPE,552.8,4.73,49.98,49.17,4,1.35,-0.81,0.81,Normal
2024-02-21,Runyenjes East,H,4131.2,978.3,75,PVC,332.2,7.51,50.45,58.42,2,2.28,7.97,0.0,High Pressure
2024-02-21,Runyenjes East,E,966.5,979.6,32,PVC,120.3,3.99,53.29,50.27,10,4.94,-3.02,3.02,High Pressure
2024-02-21,Runyenjes East,D,361.7,1120.7,32,HDPE,42.7,4.77,49.62,51.7,11,4.59,2.08,0.0,High Pressure
2024-02-21,Runyenjes East,G,880.0,1108.3,63,PVC,698.4,3.79,42.27,45.09,10,1.21,2.82,0.0,Normal
2024-02-21,Kibugu-Nguviu,G,1446.5,1111.9,50,PVC,321.5,5.77,40.32,45.11,4,6.86,4.79,0.0,Normal
2024-02-22,Embu Green,A,2137.3,1173.5,63,PVC,311.9,4.52,34.62,32.09,3,6.02,-2.53,2.53,Normal
2024-02-22,Embu Green,E,4985.2,1181.9,40,PVC,404.2,8.82,37.19,39.06,11,6.0,1.87,0.0,Normal
2024-02-22,Runyenjes East,E,1069.0,1086.2,50,HDPE,435.4,7.42,41.63,49.1,11,2.12,7.47,0.0,Normal
